t,Ca,B,Ca_er,dCa_dt,dCa_dt_noisy
1.468293658731746376e+01,3.396618720669065450e+00,2.877514316001842598e+00,9.684159909491964413e+01,3.416860195173065939e-03,2.553355496879959260e-03
1.468693738747749578e+01,3.396632350650805154e+00,2.877526691835727402e+00,9.684074246617932147e+01,3.396743460557738459e-03,-1.197240786505667128e-02
1.469093818763752779e+01,3.396645900189151135e+00,2.877539032432761434e+00,9.683988584692707491e+01,3.376642734113866062e-03,-1.530637990476350907e-02
1.469493898779755980e+01,3.396659369348109969e+00,2.877551337822356725e+00,9.683902923716588873e+01,3.356558004236176451e-03,8.008690366727078125e-03
1.469893978795759182e+01,3.396672758191634056e+00,2.877563608033906206e+00,9.683817263689871879e+01,3.336489259341601787e-03,-8.264919287783291033e-03
1.470294058811762383e+01,3.396686066783622060e+00,2.877575843096782826e+00,9.683731604612854937e+01,3.316436487865392913e-03,5.081222351078555632e-02
1.470694138827765585e+01,3.396699295187919798e+00,2.877588043040340438e+00,9.683645946485833633e+01,3.296399678262562638e-03,2.847965980281655027e-02
1.471094218843768786e+01,3.396712443468318021e+00,2.877600207893912021e+00,9.683560289309103553e+01,3.276378819006775522e-03,-6.010363123697429200e-02
1.471494298859771988e+01,3.396725511688554633e+00,2.877612337686812349e+00,9.683474633082963123e+01,3.256373898594344674e-03,-1.533908107658312966e-02
1.471894378875775189e+01,3.396738499912313358e+00,2.877624432448335767e+00,9.683388977807705089e+01,3.236384905537459389e-03,1.030130009632841855e-02
1.472294458891778390e+01,3.396751408203224631e+00,2.877636492207757080e+00,9.683303323483627878e+01,3.216411828370069337e-03,4.951284926985797391e-02
1.472694538907781592e+01,3.396764236624865152e+00,2.877648516994331551e+00,9.683217670111025654e+01,3.196454655645109000e-03,-3.719159188808622563e-02
1.473094618923784793e+01,3.396776985240756996e+00,2.877660506837294463e+00,9.683132017690192583e+01,3.176513375933498473e-03,-5.682698566589759401e-03
1.473494698939787995e+01,3.396789654114369394e+00,2.877672461765862000e+00,9.683046366221424250e+01,3.156587977829028446e-03,2.726020825880358378e-02
1.473894778955791196e+01,3.396802243309118285e+00,2.877684381809230363e+00,9.682960715705016241e+01,3.136678449941032731e-03,-1.073348859907229461e-02
1.474294858971794397e+01,3.396814752888364541e+00,2.877696266996576213e+00,9.682875066141261300e+01,3.116784780901604712e-03,4.544768038851844730e-03
1.474694938987797599e+01,3.396827182915416632e+00,2.877708117357056672e+00,9.682789417530453591e+01,3.096906959359158051e-03,-6.912864328976120118e-03
1.475095019003800800e+01,3.396839533453528404e+00,2.877719932919808432e+00,9.682703769872888699e+01,3.077044973984977005e-03,1.650823810161538424e-02
1.475495099019804002e+01,3.396851804565899968e+00,2.877731713713949979e+00,9.682618123168857949e+01,3.057198813467998377e-03,-1.892727390142350669e-02
1.475895179035807203e+01,3.396863996315678147e+00,2.877743459768578926e+00,9.682532477418654082e+01,3.037368466515699694e-03,3.496876943692444825e-03
1.476295259051810405e+01,3.396876108765956470e+00,2.877755171112773791e+00,9.682446832622572686e+01,3.017553921855764543e-03,-2.608494455516446181e-02
1.476695339067813606e+01,3.396888141979773845e+00,2.877766847775593106e+00,9.682361188780905081e+01,2.997755168236304613e-03,2.253973696557714720e-02
1.477095419083816807e+01,3.396900096020115889e+00,2.877778489786076310e+00,9.682275545893944013e+01,2.977972194422862096e-03,1.508356441040620798e-02
1.477495499099820009e+01,3.396911970949914039e+00,2.877790097173242412e+00,9.682189903961982225e+01,2.958204989202850577e-03,2.229617132073163314e-03
1.477895579115823210e+01,3.396923766832046443e+00,2.877801669966091769e+00,9.682104262985309617e+01,2.938453541380559031e-03,3.678154952984576120e-03
1.478295659131826412e+01,3.396935483729337957e+00,2.877813208193604311e+00,9.682018622964220356e+01,2.918717839781925782e-03,3.466170957473712483e-03
1.478695739147829613e+01,3.396947121704558814e+00,2.877824711884740871e+00,9.681932983899004341e+01,2.898997873249320456e-03,-4.487708581947620276e-03
1.479095819163832815e+01,3.396958680820425958e+00,2.877836181068441856e+00,9.681847345789954318e+01,2.879293630647761226e-03,6.019490816762743113e-03
1.479495899179836016e+01,3.396970161139602595e+00,2.877847615773628576e+00,9.681761708637360186e+01,2.859605100858586546e-03,1.019705399696760328e-02
1.479895979195839217e+01,3.396981562724698200e+00,2.877859016029202799e+00,9.681676072441511849e+01,2.839932272785228307e-03,1.463895208916315450e-03
1.480296059211842419e+01,3.396992885638268511e+00,2.877870381864046312e+00,9.681590437202700627e+01,2.820275135347327655e-03,-9.070700674892118870e-03
1.480696139227845620e+01,3.397004129942815531e+00,2.877881713307021805e+00,9.681504802921217845e+01,2.800633677488173490e-03,-5.330522541396178621e-03
1.481096219243848822e+01,3.397015295700787973e+00,2.877893010386971095e+00,9.681419169597351981e+01,2.781007888164155339e-03,-6.389409802037110744e-03
1.481496299259852023e+01,3.397026382974579484e+00,2.877904273132718238e+00,9.681333537231392938e+01,2.761397756357641953e-03,1.184485737321958922e-02
1.481896379275855224e+01,3.397037391826531749e+00,2.877915501573066415e+00,9.681247905823630617e+01,2.741803271065879066e-03,5.831723824134061804e-03
1.482296459291858426e+01,3.397048322318931834e+00,2.877926695736798823e+00,9.681162275374353499e+01,2.722224421305985409e-03,4.218187099282948854e-02
1.482696539307861627e+01,3.397059174514012625e+00,2.877937855652679566e+00,9.681076645883850063e+01,2.702661196115507813e-03,-7.620932417792525802e-04
1.483096619323864829e+01,3.397069948473954160e+00,2.877948981349453650e+00,9.680991017352410211e+01,2.683113584550866904e-03,4.191924805348414343e-03
1.483496699339868030e+01,3.397080644260882298e+00,2.877960072855845208e+00,9.680905389780322423e+01,2.663581575687135050e-03,-9.921087740014386883e-03
1.483896779355871232e+01,3.397091261936869167e+00,2.877971130200560168e+00,9.680819763167873759e+01,2.644065158620034772e-03,4.668031945708034022e-03
1.484296859371874433e+01,3.397101801563933599e+00,2.877982153412283139e+00,9.680734137515354121e+01,2.624564322461608867e-03,-6.268888499243599824e-03
1.484696939387877634e+01,3.397112263204039806e+00,2.877993142519680525e+00,9.680648512823047724e+01,2.605079056345771527e-03,-1.457780513465905745e-02
1.485097019403880836e+01,3.397122646919099598e+00,2.878004097551398743e+00,9.680562889091244472e+01,2.585609349425421755e-03,5.816741668593159408e-03
1.485497099419884037e+01,3.397132952770969716e+00,2.878015018536063785e+00,9.680477266320231422e+01,2.566155190870667013e-03,3.439185793932578866e-02
1.485897179435887239e+01,3.397143180821454056e+00,2.878025905502282988e+00,9.680391644510294213e+01,2.546716569872709002e-03,-1.476091143902123759e-02
1.486297259451890440e+01,3.397153331132302334e+00,2.878036758478643709e+00,9.680306023661721326e+01,2.527293475641956277e-03,-1.049994414264197005e-02
1.486697339467893642e+01,3.397163403765210976e+00,2.878047577493712872e+00,9.680220403774796978e+01,2.507885897405137676e-03,1.714724447570968938e-03
1.487097419483896843e+01,3.397173398781822229e+00,2.878058362576039642e+00,9.680134784849808227e+01,2.488493824412962852e-03,7.556026883241797817e-03
1.487497499499900044e+01,3.397183316243724605e+00,2.878069113754151420e+00,9.680049166887040712e+01,2.469117245929797200e-03,2.846960865533324642e-02
1.487897579515903246e+01,3.397193156212453324e+00,2.878079831056556959e+00,9.679963549886781493e+01,2.449756151244208979e-03,-1.051952930765303988e-02
1.488297659531906447e+01,3.397202918749489875e+00,2.878090514511745912e+00,9.679877933849313365e+01,2.430410529660087526e-03,-3.856378734994631713e-04
1.488697739547909649e+01,3.397212603916261564e+00,2.878101164148187063e+00,9.679792318774923388e+01,2.411080370502194370e-03,-1.355923356595162624e-02
1.489097819563912850e+01,3.397222211774142409e+00,2.878111779994330544e+00,9.679706704663894357e+01,2.391765663113498697e-03,-1.521168209616003547e-02
1.489497899579916051e+01,3.397231742384452247e+00,2.878122362078606500e+00,9.679621091516513331e+01,2.372466396857397797e-03,-7.217466420387038187e-03
1.489897979595919253e+01,3.397241195808457626e+00,2.878132910429425095e+00,9.679535479333063108e+01,2.353182561114830484e-03,-2.012564266997692725e-02
1.490298059611922454e+01,3.397250572107370914e+00,2.878143425075177841e+00,9.679449868113827904e+01,2.333914145288162878e-03,1.106921997828359816e-02
1.490698139627925656e+01,3.397259871342351634e+00,2.878153906044234933e+00,9.679364257859091936e+01,2.314661138793638884e-03,2.311823853750166399e-02
1.491098219643928857e+01,3.397269093574504240e+00,2.878164353364948802e+00,9.679278648569137999e+01,2.295423531073370604e-03,-8.311805929132840345e-03
1.491498299659932059e+01,3.397278238864880784e+00,2.878174767065651007e+00,9.679193040244250312e+01,2.276201311584125087e-03,-1.209096154504069910e-02
1.491898379675935260e+01,3.397287307274479140e+00,2.878185147174653569e+00,9.679107432884710249e+01,2.256994469800988057e-03,2.837710851962158692e-02
1.492298459691938461e+01,3.397296298864242559e+00,2.878195493720249409e+00,9.679021826490802027e+01,2.237802995221360725e-03,-2.433933444005357757e-03
1.492698539707941663e+01,3.397305213695062331e+00,2.878205806730711469e+00,9.678936221062808443e+01,2.218626877360407867e-03,3.152683366832964573e-02
1.493098619723944864e+01,3.397314051827774239e+00,2.878216086234292703e+00,9.678850616601010870e+01,2.199466105749503519e-03,-5.611747742913556630e-02
1.493498699739948066e+01,3.397322813323161661e+00,2.878226332259227416e+00,9.678765013105692105e+01,2.180320669944890710e-03,-1.576763595905143495e-03
1.493898779755951267e+01,3.397331498241953351e+00,2.878236544833729038e+00,9.678679410577133524e+01,2.161190559515469012e-03,-1.865477496651864533e-02
1.494298859771954469e+01,3.397340106644825219e+00,2.878246723985992794e+00,9.678593809015615079e+01,2.142075764053008591e-03,-9.006821297009756991e-03
1.494698939787957670e+01,3.397348638592398551e+00,2.878256869744192592e+00,9.678508208421420989e+01,2.122976273166488070e-03,1.776596116495887667e-02
1.495099019803960871e+01,3.397357094145241785e+00,2.878266982136483687e+00,9.678422608794829785e+01,2.103892076484425999e-03,2.323839497755115016e-02
1.495499099819964073e+01,3.397365473363868293e+00,2.878277061191001795e+00,9.678337010136122842e+01,2.084823163654547784e-03,-1.893153406212441138e-03
1.495899179835967274e+01,3.397373776308739490e+00,2.878287106935862649e+00,9.678251412445581536e+01,2.065769524343452623e-03,2.028397969766772974e-02
1.496299259851970476e+01,3.397382003040261722e+00,2.878297119399161996e+00,9.678165815723484400e+01,2.046731148234948172e-03,-2.087592051936621590e-02
1.496699339867973677e+01,3.397390153618788489e+00,2.878307098608976933e+00,9.678080219970112807e+01,2.027708025034824502e-03,6.932074251959567668e-03
1.497099419883976879e+01,3.397398228104618667e+00,2.878317044593364571e+00,9.677994625185746713e+01,2.008700144465969117e-03,-1.610226546894082296e-03
1.497499499899980080e+01,3.397406226557997844e+00,2.878326957380361151e+00,9.677909031370664650e+01,1.989707496269477183e-03,-3.255670725139113431e-02
1.497899579915983281e+01,3.397414149039118314e+00,2.878336836997985149e+00,9.677823438525145150e+01,1.970730070206538898e-03,1.948387224790944575e-02
1.498299659931986483e+01,3.397421995608119083e+00,2.878346683474233281e+00,9.677737846649468167e+01,1.951767856055219852e-03,-1.201997686764310312e-02
1.498699739947989684e+01,3.397429766331319101e+00,2.878356496834252987e+00,9.677652255743925025e+01,1.932820835844006879e-03,1.006236785431514555e-02
1.499099819963992886e+01,3.397437461275309545e+00,2.878366277102656134e+00,9.677566665808804203e+01,1.913888990778600530e-03,-1.391298345502575001e-02
1.499499899979996087e+01,3.397445080500904879e+00,2.878376024306460668e+00,9.677481076844384233e+01,1.894972309016029755e-03,4.887090437011683969e-03
1.499899979995999288e+01,3.397452624068874716e+00,2.878385738472665434e+00,9.677395488850943650e+01,1.876070778721095067e-03,1.364065408539338886e-02
1.500300060012002490e+01,3.397460092039942925e+00,2.878395419628252405e+00,9.677309901828759564e+01,1.857184388079358150e-03,1.305794065272972452e-03
1.500700140028005691e+01,3.397467484474788080e+00,2.878405067800184458e+00,9.677224315778109087e+01,1.838313125286594740e-03,-8.195359787089436313e-03
1.501100220044008893e+01,3.397474801434041680e+00,2.878414683015406261e+00,9.677138730699267910e+01,1.819456978555344939e-03,1.344611532549584015e-02
1.501500300060012094e+01,3.397482042978290817e+00,2.878424265300845608e+00,9.677053146592513144e+01,1.800615936114247084e-03,5.569201976644124266e-03
1.501900380076015296e+01,3.397489209168076840e+00,2.878433814683410308e+00,9.676967563458123323e+01,1.781789986205373211e-03,-7.072881948900943544e-03
1.502300460092018319e+01,3.397496300063894470e+00,2.878443331189991738e+00,9.676881981296372714e+01,1.762979117085894387e-03,2.199853032687350968e-03
1.502700540108021521e+01,3.397503315726194018e+00,2.878452814847462182e+00,9.676796400107538432e+01,1.744183317027747648e-03,-3.135421947494986331e-04
1.503100620124024722e+01,3.397510256215379165e+00,2.878462265682676602e+00,9.676710819891896165e+01,1.725402574317747018e-03,-5.498021289863024713e-03
1.503500700140027924e+01,3.397517121591808298e+00,2.878471683722470420e+00,9.676625240649721604e+01,1.706636877258138618e-03,1.934035234481294718e-02
1.503900780156031125e+01,3.397523911915794503e+00,2.878481068993662628e+00,9.676539662381289020e+01,1.687886214164269205e-03,3.606577401653061898e-02
1.504300860172034326e+01,3.397530627247603796e+00,2.878490421523052678e+00,9.676454085086875523e+01,1.669150573369249102e-03,-8.921775459489805424e-03
1.504700940188037528e+01,3.397537267647458226e+00,2.878499741337423146e+00,9.676368508766755383e+01,1.650429943217512907e-03,-1.078192145601371190e-03
1.505101020204040729e+01,3.397543833175533212e+00,2.878509028463537511e+00,9.676282933421202870e+01,1.631724312070925720e-03,-1.751596076692178011e-02
1.505501100220043931e+01,3.397550323891958879e+00,2.878518282928141048e+00,9.676197359050492253e+01,1.613033668304453272e-03,-2.535040929194316492e-02
1.505901180236047132e+01,3.397556739856819163e+00,2.878527504757962152e+00,9.676111785654899222e+01,1.594358000309048506e-03,2.393650057933727551e-02
1.506301260252050334e+01,3.397563081130153151e+00,2.878536693979709682e+00,9.676026213234696627e+01,1.575697296489431132e-03,-1.217355623102910414e-02
1.506701340268053535e+01,3.397569347771952852e+00,2.878545850620075619e+00,9.675940641790160157e+01,1.557051545266419090e-03,8.021430486164504020e-03
1.507101420284056736e+01,3.397575539842166314e+00,2.878554974705732405e+00,9.675855071321561240e+01,1.538420735073819934e-03,-2.587740063417365635e-02
1.507501500300059938e+01,3.397581657400694954e+00,2.878564066263335608e+00,9.675769501829174146e+01,1.519804854360540247e-03,-1.157295298095506290e-02
1.507901580316063139e+01,3.397587700507394892e+00,2.878573125319522141e+00,9.675683933313273144e+01,1.501203891591029738e-03,1.064286044679415427e-02
1.508301660332066341e+01,3.397593669222075619e+00,2.878582151900910713e+00,9.675598365774129661e+01,1.482617835245059190e-03,1.065324844852841811e-02
1.508701740348069542e+01,3.397599563604501771e+00,2.878591146034102266e+00,9.675512799212016546e+01,1.464046673815611044e-03,5.825943055246689262e-03
1.509101820364072744e+01,3.397605383714392691e+00,2.878600107745679093e+00,9.675427233627208068e+01,1.445490395810322681e-03,9.288263236736813908e-03
1.509501900380075945e+01,3.397611129611421532e+00,2.878609037062205722e+00,9.675341669019975654e+01,1.426948989752263586e-03,5.448618613900359925e-03
1.509901980396079146e+01,3.397616801355215710e+00,2.878617934010228918e+00,9.675256105390590733e+01,1.408422444179491251e-03,2.114030807420277935e-02
1.510302060412082348e+01,3.397622399005356453e+00,2.878626798616276350e+00,9.675170542739326152e+01,1.389910747643385847e-03,3.503222432464243169e-02
1.510702140428085549e+01,3.397627922621380581e+00,2.878635630906858367e+00,9.675084981066453338e+01,1.371413888711314755e-03,1.232087787052387612e-02
1.511102220444088751e+01,3.397633372262778284e+00,2.878644430908467111e+00,9.674999420372242298e+01,1.352931855964079055e-03,-1.204356756734054502e-03
