ratio,T,E,E_noisy
2.425476982533852688e+00,2.955733127921060941e+02,5.938699790039148052e-02,5.963395726965359245e-02
2.415344621622614318e-01,3.023314912103275560e+02,-6.639876788640573790e-02,-6.726055505922706734e-02
3.306933646805664928e+00,2.969092274521404988e+02,8.504122187186931303e-02,8.633074180816592558e-02
1.415524507920223052e-01,3.084237975590336305e+02,-8.608218814069229508e-02,-8.608488113793172358e-02
7.259170183305093671e-01,3.047559496096292264e+02,-1.941655276391721432e-02,-1.876835611448093855e-02
4.269736944475011065e+00,2.909706835479281608e+02,1.049098846516271777e-01,1.053704726100889999e-01
3.281749500899545646e-01,2.919239452081664581e+02,-5.308309850842978656e-02,-5.378229645318337998e-02
1.636745114841253956e+00,2.953858781527543442e+02,3.010340938607303229e-02,3.039280536278875580e-02
9.681564910792820333e-01,3.060976195254683034e+02,-3.360206687280978353e-03,-1.976009434072101105e-03
1.004246379405273754e-01,3.163426528598669734e+02,-9.942532395029150816e-02,-1.005310104908189450e-01
7.018675570780664730e-01,2.925740348269502533e+02,-2.036389331871541614e-02,-2.140068835483319512e-02
9.805668088470000043e+00,3.023557802444082085e+02,1.873229828230954241e-01,1.864112817085847584e-01
1.273581641373019713e-01,3.029810384698636199e+02,-8.791118363380071021e-02,-8.717078428836232129e-02
2.207449985081272048e-01,3.095580061543646480e+02,-7.123784339359512385e-02,-7.170027548742322066e-02
1.085887178536663472e-01,3.009754389312574858e+02,-9.223789268667839658e-02,-9.194397010210396404e-02
1.156043565225775893e+00,3.044334004753881118e+02,7.514110793819105995e-03,8.655916460158466497e-03
3.411341368585065759e-01,3.057107395669427774e+02,-5.403296516418122641e-02,-5.515904435620528484e-02
1.243901239235534889e-01,3.147220775591823667e+02,-9.207841261720126069e-02,-9.060565079218037277e-02
1.537960118126532882e-01,3.147924204061447995e+02,-8.508127682016154714e-02,-8.505307436651660113e-02
1.437945189882422203e-01,3.091205947058294896e+02,-8.576331810481227502e-02,-8.593942514908872732e-02
2.201981635678655902e+00,3.197043577241078651e+02,5.630851823258950506e-02,5.783716718077560465e-02
1.776943500344071170e-01,3.020334443170143004e+02,-7.690555938918997025e-02,-7.644943595497881439e-02
8.253518271200706025e+00,2.903699211916751324e+02,1.636872872112362931e-01,1.623708995179932446e-01
1.011751891773758683e+00,3.160926010742394965e+02,-7.035775113364130338e-04,-7.639475313530816065e-04
4.089168707805318492e-01,3.123762096465442255e+02,-4.758358273536141686e-02,-4.835626797131570287e-02
6.431285686517153266e+00,3.027503659095664261e+02,1.471090067065141116e-01,1.473734953379931822e-01
3.686095994502410100e+00,2.989966707877127305e+02,9.499455130350040188e-02,9.452303807579266748e-02
4.941576057933378396e-01,3.067938649407876710e+02,-3.841313271709199950e-02,-3.875367196927580887e-02
1.484933636482285824e+00,2.903703653070414248e+02,2.298562928380183668e-02,2.394304323394213022e-02
1.817875334481120708e+00,2.900609994875705411e+02,3.685706149990414238e-02,3.516219945119632845e-02
7.471842268845612089e+00,3.117573592401640212e+02,1.662994920149665767e-01,1.665790361043878731e-01
8.483922421093007316e+00,3.044166816823171757e+02,1.745288319894043316e-01,1.742936039987957320e-01
2.905521955278843382e+00,3.090260323969104661e+02,7.738522835759392704e-02,7.770700930439428111e-02
2.062828517638646275e-01,2.947065706087999502e+02,-7.012493115887651063e-02,-7.249785131259720017e-02
1.551243366852863570e+00,3.184451236858201923e+02,2.858351514572747554e-02,2.762756706771709106e-02
1.451329191003540298e-01,2.944125146735823364e+02,-8.140324023358144756e-02,-8.181249220960336299e-02
7.274405931919151191e-01,2.942337890484940317e+02,-1.867073554054271903e-02,-1.701977553735525492e-02
3.289748006128549562e+00,3.029093199428550633e+02,8.637304574941061241e-02,8.511545188979724452e-02
4.377967366154431161e+00,3.046471032730188426e+02,1.122835144532837864e-01,1.111577791329757120e-01
5.270343801823230701e-01,3.056877148313278667e+02,-3.532015501683781478e-02,-3.551328142384927583e-02
3.684860840064803633e-01,3.096540166161228740e+02,-5.156586400641241519e-02,-5.124979649351975308e-02
2.807985602732596231e+00,3.156154134425851794e+02,7.611342387762033701e-02,7.549878656425237922e-02
6.603490443058653625e+00,3.194616059341931305e+02,1.581253779590059971e-01,1.582096975039236353e-01
4.529997024068383560e+00,3.034281811925746979e+02,1.149154364685500140e-01,1.132781101519731437e-01
2.366974467808435012e+00,3.037591607386077612e+02,5.913295109563372620e-02,6.082076128077767985e-02
5.422689921313009753e-01,2.970243738865082150e+02,-3.304511131887605258e-02,-3.338542822720615144e-02
4.344524994081273572e-01,3.109586116255970296e+02,-4.473038233996663726e-02,-4.460408913946748571e-02
3.163240232727795753e+00,3.054112699299748215e+02,8.371593052118007916e-02,8.641674805617535760e-02
2.068254997800579087e+00,3.035448578941226287e+02,4.845467455533909729e-02,4.789097046411111558e-02
1.074562902041648893e-01,3.002236397618027581e+02,-9.232566322243257462e-02,-9.356779653122962448e-02
1.038031474245470154e+00,3.041161912920589430e+02,8.254565083017399111e-04,-1.650008384974899732e-04
9.033723735616209893e+00,3.086467171872233735e+02,1.832186931615934766e-01,1.848885364484854354e-01
3.866224722207007303e-01,3.147394803365024245e+02,-5.036348507542089126e-02,-5.055392502199661936e-02
8.423975273837298161e+00,3.077985251941668707e+02,1.758319962057060537e-01,1.750480133735092536e-01
4.158361517765955639e+00,3.122535026911936029e+02,1.104026635971043918e-01,1.103655900140149693e-01
1.268677434110674351e+00,3.020101950513496831e+02,1.340015370251976951e-02,1.335135463436991181e-02
2.100740769691329113e-01,3.073656389592886171e+02,-7.248680734403746551e-02,-7.148055625782993860e-02
9.507375842238968700e-01,3.173078914839246636e+02,-4.554831511793725092e-03,-3.834560481227074127e-03
8.064718452758480538e+00,3.042701785011416291e+02,1.695386251006283373e-01,1.699158496149500153e-01
1.001442976321638839e-01,2.948348059865428468e+02,-9.275706155169299860e-02,-9.227402380169423546e-02
5.049056002863101522e-01,3.130912780288045951e+02,-3.818472404767033618e-02,-3.899052507375272425e-02
4.950756922150341133e-01,3.072432023503627079e+02,-3.838381788419054086e-02,-3.964282257714882990e-02
4.118643981357812400e+00,2.990824702012433249e+02,1.047441466314436020e-01,1.051505041902399129e-01
1.247947581757699043e-01,2.960554025670496685e+02,-8.652781208690565884e-02,-8.600079420564116228e-02
3.133714329764367701e-01,2.975132369580757086e+02,-5.585036338414117035e-02,-5.567825166160597639e-02
6.539293552045645441e+00,3.146863529619101314e+02,1.547295740479494863e-01,1.550181860342525197e-01
3.349390554746237481e+00,3.092928079546506410e+02,8.984364997087755655e-02,9.047712021488447942e-02
3.655099667230356508e-01,3.056750134994168207e+02,-5.124085691316321994e-02,-5.237992252062949328e-02
3.624945109780894903e+00,2.956903946390953024e+02,9.247364807112549989e-02,9.213595426547309397e-02
7.022731112565300471e+00,3.136068542461582638e+02,1.611907720914498854e-01,1.603262290020419367e-01
8.842700335451649352e+00,3.048057596042203841e+02,1.787869132313134046e-01,1.769286790217577676e-01
9.151086191484507637e+00,2.987438538456261199e+02,1.783967010706487000e-01,1.789309234420582706e-01
1.193904735022343955e+00,3.101193976304244302e+02,9.776250719845353682e-03,9.550344836629505799e-03
1.656571357590351512e-01,3.106995777990051124e+02,-8.148906898748101146e-02,-8.107964801906360208e-02
1.107609293776827597e+00,2.949989808017825226e+02,4.632073750321609971e-03,5.265417605240405204e-03
2.106544492216011477e-01,3.159391138049235792e+02,-7.440115812607259183e-02,-7.530322924886022340e-02
1.209039423904494814e+00,3.018323538877762076e+02,1.028158661083601773e-02,1.179068027940143905e-02
1.425385015374653619e-01,2.967669670290849808e+02,-8.261858126822065052e-02,-8.231356518364138508e-02
2.555861924515417272e+00,2.987543867623436427e+02,6.424100076394892445e-02,6.525179655857596406e-02
1.328376379873311974e-01,3.181859198766170493e+02,-9.092116022470780878e-02,-8.922552846398731918e-02
3.629270749122340822e-01,3.037268908837187951e+02,-5.120456923459949100e-02,-5.167939242498589131e-02
5.182448722651675332e+00,3.094891621712167762e+02,1.298789755922089006e-01,1.292643210316687941e-01
1.619306360369782427e-01,3.052506554027078209e+02,-8.081630570207973263e-02,-8.063544484643335453e-02
2.593431985295796549e-01,3.198370751836163208e+02,-6.750642455189061197e-02,-6.639500198234343786e-02
5.393721284337738009e-01,3.118177129704656636e+02,-3.491303455371472242e-02,-3.376987930217398987e-02
4.929316471615626249e-01,3.149065583703978746e+02,-3.952811084350649901e-02,-4.149687822612861676e-02
4.227015120811780768e+00,3.003420641873579484e+02,1.075099522041251809e-01,1.089469280473655127e-01
1.431379661452024943e-01,3.175789235518249711e+02,-8.825832391652928266e-02,-8.870324723185676885e-02
7.012507459652266295e-01,3.135286882649234599e+02,-2.180676662737327312e-02,-2.131564728226542638e-02
4.200154882398386746e+00,3.123311690619717069e+02,1.113569476153094817e-01,1.100332376700883380e-01
3.777986070050659340e+00,3.151715753076794044e+02,1.025757086095334392e-01,1.016935212912059711e-01
6.738164806649028726e+00,3.038507651928828182e+02,1.520835049878817569e-01,1.524498296275827169e-01
1.128271036238533281e-01,3.100428829723331887e+02,-9.380919431574680223e-02,-9.559351813655286856e-02
9.647603988623497884e+00,3.160310282408626108e+02,1.944026705371749986e-01,1.952105700611875272e-01
6.425535155058558212e-01,2.988938703671498729e+02,-2.519514994456196685e-02,-2.573388355081532297e-02
6.452941387440035648e+00,3.158984332087312055e+02,1.540327954730262849e-01,1.543096387134140213e-01
9.536292003273317164e+00,3.138472333906414065e+02,1.918492350454031603e-01,1.919974399017511379e-01
7.464667872510806212e-01,3.144838427958728744e+02,-1.848363224283787465e-02,-1.903773485726573123e-02
1.070268892923336157e+00,3.101196619511300128e+02,2.771974685986284236e-03,4.085394315643938075e-03
8.641748857892769253e-01,3.017212575118771838e+02,-9.828730301229989669e-03,-7.487415560499772332e-03
9.922751440507008525e+00,3.079973717060483978e+02,1.921015096501263453e-01,1.927322658901782226e-01
1.000776132391004714e+00,3.170918337110266521e+02,-1.384210042849803868e-03,-3.099872095893258656e-03
2.184227590958118359e+00,3.127547295145535600e+02,5.437723892545869714e-02,5.449914458293721869e-02
7.211456944569789584e-01,3.068552969104092654e+02,-1.989271102003113689e-02,-2.011845070816322897e-02
2.779786387637302791e+00,2.972089531659097474e+02,7.068751264531930589e-02,7.159793431851978196e-02
2.502794854110753864e+00,3.164452231007024920e+02,6.641180494707601967e-02,6.647317920231700372e-02
2.850860614577549246e+00,3.055780438387558888e+02,7.488223403047646054e-02,7.702547520314295681e-02
1.403379811757021089e+00,2.965328443234121778e+02,1.971480905706636533e-02,2.040798628341187332e-02
8.575295617815937854e-01,3.004862616500084869e+02,-1.022175624006708104e-02,-9.623345249958566161e-03
4.276172731134333937e-01,3.015799531085962144e+02,-4.407342700908535582e-02,-4.441643024213842716e-02
1.219804596450151823e+00,3.075686014936285915e+02,1.108314861659200068e-02,1.019373048787196312e-02
1.244248063902835710e+00,2.905570681356760474e+02,1.162179737004686610e-02,1.153694072119342863e-02
1.655249150748326903e+00,2.968226172169977986e+02,3.104993979198396314e-02,3.125291899483121499e-02
1.287844450616369152e-01,2.924151579460161088e+02,-8.451389829137612164e-02,-8.403467557123686649e-02
1.591509669102367797e-01,3.185595878632736344e+02,-8.492580472866043118e-02,-8.472461515237550422e-02
3.009595145740927791e+00,3.021125900109049667e+02,7.855204225989173561e-02,7.827213566421534208e-02
3.081447496823351173e+00,3.029277093314400418e+02,8.077509348478011109e-02,8.082460530571207447e-02
1.792654418128218075e-01,3.112038922327577666e+02,-7.893130657213437429e-02,-7.939392564405715891e-02
3.389447717787607672e+00,3.083407765224923764e+02,9.060573003407083881e-02,8.961612136286453700e-02
7.941696913133937663e+00,3.073363626934337276e+02,1.698006488126808100e-01,1.689331466710014829e-01
7.902682160993234284e+00,3.067921861794114307e+02,1.690116554443450436e-01,1.695045735053277713e-01
1.326703219572580306e+00,2.988683356729683851e+02,1.615612171865042634e-02,1.688171662293630124e-02
1.950893951412236149e-01,3.097801549872242504e+02,-7.565277126858833967e-02,-7.586939509165541162e-02
3.629994557771048846e+00,3.010179838785410880e+02,9.432049067282258226e-02,9.418388671565856851e-02
1.078429189898000518e+00,3.144229818849190110e+02,3.311929499983120792e-03,3.858202126985318774e-03
6.453533766758609680e+00,2.993163108841279154e+02,1.457094647312130731e-01,1.455730860559190376e-01
1.195832060428459354e+00,3.051076637764143697e+02,9.699402376229186024e-03,1.284119885753336188e-02
2.645325955508037175e-01,2.913735011301408235e+02,-6.083174482152083062e-02,-6.070318344756743534e-02
1.719850554569966050e-01,2.917465678897389694e+02,-7.533986856482524641e-02,-7.585928624284281330e-02
1.116413989248389860e-01,3.083755370265995452e+02,-9.363636925510054887e-02,-9.544717226288861045e-02
6.099310388902368985e+00,2.916501456920333339e+02,1.367453382875328249e-01,1.369555003177189978e-01
6.985175274536120860e+00,3.185293604478226257e+02,1.632614066933159580e-01,1.642864181388540012e-01
1.543310363784853589e-01,2.970416994690768320e+02,-8.018484570054867921e-02,-8.024117542564401795e-02
2.310018123943841761e+00,3.060567669037657197e+02,5.763331242005216570e-02,5.887448810379151964e-02
3.893229132490597100e-01,3.004428987960402537e+02,-4.781392838638776760e-02,-4.840696573722322316e-02
5.592676381611664915e+00,2.903698770541988665e+02,1.283615947624316966e-01,1.282604852309038590e-01
8.556908615599503776e+00,3.150882768523891855e+02,1.816967762773669670e-01,1.815114043679334488e-01
7.964244039047904122e-01,3.099701879609046955e+02,-1.468053441555040861e-02,-1.543186200085423267e-02
5.863762569981256778e-01,2.900554737766181006e+02,-2.875000790543054754e-02,-3.023264798917679047e-02
6.327597609489894914e+00,3.013455705270915814e+02,1.448799417886194596e-01,1.439271501520042740e-01
3.648007685699900526e-01,3.124372467530333779e+02,-5.244486253695813255e-02,-5.434666021722273088e-02
6.110230798434679755e+00,3.078434451711185034e+02,1.447601640968869674e-01,1.455192544721789771e-01
8.161807116547267427e+00,3.074205603294216189e+02,1.725170199876479016e-01,1.723455852037294733e-01
2.771845223904467193e-01,2.941682976987233360e+02,-5.973607788864337964e-02,-5.983979163154834469e-02
6.210966571994781527e-01,2.925371957674784085e+02,-2.629584015533109956e-02,-2.687014703426931009e-02
3.304489460483536867e+00,3.181390551743460264e+02,9.127784246832618131e-02,9.222958549333538925e-02
3.064233636734214894e-01,2.996316291951409880e+02,-5.709687523962221622e-02,-5.794314996791838368e-02
2.416368042352991630e+00,2.977044672614067622e+02,5.953521838739561645e-02,6.121993641273705544e-02
7.175073385143744265e-01,2.997119677723397331e+02,-1.971093471040023803e-02,-1.862593147173529154e-02
8.659583275281381276e+00,3.081194711686592314e+02,1.787309516241855911e-01,1.780318375838028933e-01
5.229169177424395798e+00,3.027941161022231427e+02,1.278079947461302768e-01,1.276074390188350616e-01
7.794839325992204415e+00,3.035898940799003753e+02,1.658717835169295496e-01,1.665009175321640056e-01
1.454670326149304582e+00,2.997770664594751793e+02,2.237682573691987184e-02,2.362824374989863987e-02
3.231398804293773352e+00,2.987516069092515067e+02,8.362670570588086327e-02,8.283444141607698707e-02
3.240159564318613183e-01,3.095754774254094741e+02,-5.677555513527766246e-02,-5.727455243414315833e-02
2.601990688594181478e+00,2.988741564444552523e+02,6.571145432677741316e-02,6.821642073870348710e-02
1.739372925129299419e-01,3.067864211331096271e+02,-7.883264748639230712e-02,-7.791307303405545226e-02
3.844932658980082518e-01,3.087027478358937174e+02,-4.963892105712486291e-02,-4.874242252073299891e-02
2.228536614306414254e+00,3.047857000459741812e+02,5.452160145039021411e-02,5.645522643418129927e-02
5.550429492786374652e+00,3.154614850400395198e+02,1.390918455795307762e-01,1.395377037785530960e-01
2.312071648189414630e-01,3.192558818667693004e+02,-7.173977343841793364e-02,-7.219602119890218550e-02
