t,phi,omega,theta,domega_dt,domega_dt_noisy
1.829965993198639751e+01,1.570872836036024955e-01,-3.638799080801741193e-01,8.950199123977863047e-02,-1.647796218644632660e+00,-1.357745360852864236e+00
1.830366073214642952e+01,1.556183307111328740e-01,-3.704381610039448325e-01,9.003478000472636689e-02,-1.630627368864633997e+00,-1.762140727216574554e+00
1.830766153230646154e+01,1.541232776291003581e-01,-3.769271644210056005e-01,9.055151124928371986e-02,-1.613178739773360348e+00,-1.654607179546207396e+00
1.831166233246649355e+01,1.526024038055534271e-01,-3.833458049467898254e-01,9.105210599649511682e-02,-1.595453672530448230e+00,-1.899408730290861769e+00
1.831566313262652557e+01,1.510559929872280771e-01,-3.896929831724135207e-01,9.153648817663598281e-02,-1.577455558069583264e+00,-1.661647197537714504e+00
1.831966393278655758e+01,1.494843332069895614e-01,-3.959676137103243510e-01,9.200458462987531894e-02,-1.559187836999958998e+00,-1.311190512723930723e+00
1.832366473294658960e+01,1.478877167838323625e-01,-4.021686251943017432e-01,9.245632510627568856e-02,-1.540653999647957351e+00,-1.530161663144610440e+00
1.832766553310662161e+01,1.462664403228803311e-01,-4.082949602794566646e-01,9.289164226579316175e-02,-1.521857586093869452e+00,-1.372247789991408506e+00
1.833166633326665362e+01,1.446208046828081351e-01,-4.143455757335886003e-01,9.331047168144025739e-02,-1.502802185831297210e+00,-1.417276258740732819e+00
1.833566713342668564e+01,1.429511147749851496e-01,-4.203194429120888365e-01,9.371275184374422418e-02,-1.483491435514213697e+00,-1.290629717200810767e+00
1.833966793358671765e+01,1.412576798782892995e-01,-4.262155468841284378e-01,9.409842412883935581e-02,-1.463929022566202720e+00,-1.631000843177167425e+00
1.834366873374674967e+01,1.395408132111110866e-01,-4.320328878704040032e-01,9.446743287753398000e-02,-1.444118680254020015e+00,-1.337139789332809858e+00
1.834766953390678168e+01,1.378008318389649378e-01,-4.377704815237768998e-01,9.481972540777200420e-02,-1.424064186622628458e+00,-1.288123426371216018e+00
1.835167033406681369e+01,1.360380566744890107e-01,-4.434273589292736517e-01,9.515525201463286009e-02,-1.403769364482584603e+00,-1.172263351851456914e+00
1.835567113422684571e+01,1.342528124774453602e-01,-4.490025666040855512e-01,9.547396597033157295e-02,-1.383238081390828045e+00,-1.104347688962951768e+00
1.835967193438687772e+01,1.324454278547198549e-01,-4.544951664975690475e-01,9.577582352421872003e-02,-1.362474249624648470e+00,-1.461872296749319178e+00
1.836367273454690974e+01,1.306162350930619165e-01,-4.599042363467537586e-01,9.606078390374414577e-02,-1.341481824255793542e+00,-1.627771736755785792e+00
1.836767353470694175e+01,1.287655702397153545e-01,-4.652288693786463813e-01,9.632880929084648713e-02,-1.320264804043594253e+00,-1.448659157403417330e+00
1.837167433486697377e+01,1.268937731058570051e-01,-4.704681745047019636e-01,9.657986485297381796e-02,-1.298827231382049252e+00,-1.034111167389157870e+00
1.837567513502700578e+01,1.250011868664289982e-01,-4.756212773281742190e-01,9.681391877151633574e-02,-1.277173187675576971e+00,-1.475814069077862056e+00
1.837967593518703779e+01,1.230881580568453509e-01,-4.806873201518265804e-01,9.703094224194651340e-02,-1.255306793225970940e+00,-1.530582523475304102e+00
1.838367673534706981e+01,1.211550365729920087e-01,-4.856654619779326998e-01,9.723090947381908544e-02,-1.233232207149203896e+00,-1.495432541045085051e+00
1.838767753550710182e+01,1.192021756712268732e-01,-4.905548785082758934e-01,9.741379769077104789e-02,-1.210953627284566902e+00,-1.471022218792109593e+00
1.839167833566713384e+01,1.172299319477988211e-01,-4.953547621796356992e-01,9.757958712977189697e-02,-1.188475289864443951e+00,-1.044335650235863611e+00
1.839567913582716585e+01,1.152386650763523729e-01,-5.000643225465390973e-01,9.772826101942612420e-02,-1.165801466467103253e+00,-1.319294756263131640e+00
1.839967993598719787e+01,1.132287381864277437e-01,-5.046827856126822054e-01,9.785980558837585608e-02,-1.142936468160699492e+00,-1.267844349602597731e+00
1.840368073614722988e+01,1.112005174041724997e-01,-5.092093948525906466e-01,9.797421008535853182e-02,-1.119884640159958700e+00,-8.912810104445936243e-01
1.840768153630726189e+01,1.091543716924986834e-01,-5.136434115157294533e-01,9.807146677808341317e-02,-1.096650359880478431e+00,-9.094686060851473464e-01
1.841168233646729391e+01,1.070906728510828687e-01,-5.179841146265032892e-01,9.815157095323159830e-02,-1.073238036789222027e+00,-8.969521899995651637e-01
1.841568313662732592e+01,1.050097955163661056e-01,-5.222308009842563381e-01,9.821452091645599403e-02,-1.049652112247301261e+00,-1.202722397073770821e+00
1.841968393678735794e+01,1.029121171615539621e-01,-5.263827851632724153e-01,9.826031799238134357e-02,-1.025897059345054485e+00,-1.366595082073450929e+00
1.842368473694738995e+01,1.007980179797936804e-01,-5.304393996463746541e-01,9.828896651206871227e-02,-1.001977381427572755e+00,-9.315710855603703822e-01
1.842768553710742196e+01,9.866788081600387506e-02,-5.343999947995594635e-01,9.830047378816549053e-02,-9.778976111749416722e-01,-6.268153889547788404e-01
1.843168633726745398e+01,9.652209134045602879e-02,-5.382639388073111597e-01,9.829485015283886962e-02,-9.536623123164962301e-01,-1.024882701699801668e+00
1.843568713742748599e+01,9.436103753621941093e-02,-5.420306184441524566e-01,9.827210893213640663e-02,-9.292760736770593333e-01,-9.836429242084231417e-01
1.843968793758751801e+01,9.218510967620484331e-02,-5.456994391052626403e-01,9.823226644422586307e-02,-9.047435087082306149e-01,-1.554383239730495969e+00
1.844368873774755002e+01,8.999470032316463086e-02,-5.492698248064767919e-01,9.817534199939507988e-02,-8.800692552694560078e-01,-5.335891069301221812e-01
1.844768953790758204e+01,8.779020432969257548e-02,-5.527412181842863426e-01,9.810135790005208856e-02,-8.552579754022970882e-01,-8.951005030594028078e-01
1.845169033806761405e+01,8.557201882188950059e-02,-5.561130805083194240e-01,9.801033943837304807e-02,-8.303143549172480320e-01,-1.178541067574833567e+00
1.845569113822764606e+01,8.334054294885887004e-02,-5.593848918081549826e-01,9.790231485057131200e-02,-8.052431003966883383e-01,-8.170744841303414496e-01
1.845969193838767808e+01,8.109617821229406220e-02,-5.625561506034441051e-01,9.777731536080368213e-02,-7.800489425991908865e-01,-8.991565411625619397e-01
1.846369273854771009e+01,7.883932801426613013e-02,-5.656263744742262567e-01,9.763537514863779299e-02,-7.547366311483798551e-01,-6.291476458186164855e-01
1.846769353870774211e+01,7.657039749102741155e-02,-5.685951002175546609e-01,9.747653132946657029e-02,-7.293109324225244272e-01,-2.986614650230204893e-01
1.847169433886777412e+01,7.428979351301158440e-02,-5.714618838474964102e-01,9.730082395450827260e-02,-7.037766292844483962e-01,-8.648123376453862310e-01
1.847569513902780614e+01,7.199792468483356966e-02,-5.742263005951318000e-01,9.710829601080636642e-02,-6.781385208063065440e-01,-6.470215658042800522e-01
1.847969593918783815e+01,6.969520134523612964e-02,-5.768879449085750899e-01,9.689899342121988113e-02,-6.524014219888603083e-01,-7.293522917088179902e-01
1.848369673934787016e+01,6.738203537057563253e-02,-5.794464304828310652e-01,9.667296500272418158e-02,-6.265701613291442262e-01,-7.594461390912478072e-01
1.848769753950790218e+01,6.505884034192041532e-02,-5.819013901200436045e-01,9.643026248711969450e-02,-6.006495823841679904e-01,-5.086111215487665316e-01
1.849169833966793419e+01,6.272603132221767075e-02,-5.842524760218892332e-01,9.617094050787979020e-02,-5.746445409780684965e-01,-2.651521742578798468e-01
1.849569913982796621e+01,6.038402455716650880e-02,-5.864993599533232516e-01,9.589505655218683033e-02,-5.485599016028921415e-01,-4.605628710263332537e-01
1.849969993998799822e+01,5.803323747521786646e-02,-5.886417332425805116e-01,9.560267096093227890e-02,-5.224005371130145958e-01,-6.077308173571522865e-01
1.850370074014803023e+01,5.567408868757459106e-02,-5.906793067811746401e-01,9.529384692871660512e-02,-4.961713284167430515e-01,-3.924851413150227675e-01
1.850770154030806225e+01,5.330699798812430640e-02,-5.926118110238948189e-01,9.496865050383417051e-02,-4.698771641646674047e-01,-4.225449979387325139e-01
1.851170234046809426e+01,5.093238618000354295e-02,-5.944389959361081610e-01,9.462715054395305636e-02,-4.435229385605659602e-01,-2.804938309941747976e-01
1.851570314062812628e+01,4.855067521310384160e-02,-5.961606309212879040e-01,9.426941873927524584e-02,-4.171135525629806606e-01,-5.274328820886075020e-01
1.851970394078815829e+01,4.616228795170498889e-02,-5.977765050180746664e-01,9.389552958482473566e-02,-3.906539109861663639e-01,-3.630900355736116913e-01
1.852370474094819031e+01,4.376764790645388398e-02,-5.992864269389148735e-01,9.350556032569166953e-02,-3.641489192497405214e-01,-3.466816252092624895e-02
1.852770554110822232e+01,4.136717923436455946e-02,-6.006902250700610901e-01,9.309959095703232435e-02,-3.376034830572033907e-01,-3.337926680160459014e-01
1.853170634126825433e+01,3.896130673881818135e-02,-6.019877474715716881e-01,9.267770422406911013e-02,-3.110225080744120629e-01,-1.156074812224632820e-01
1.853570714142828635e+01,3.655045585453721435e-02,-6.031788618691333870e-01,9.223998561792456918e-02,-2.844108994467281493e-01,-2.864937937333655871e-01
1.853970794158831836e+01,3.413505248025892891e-02,-6.042634554929720014e-01,9.178652332260103797e-02,-2.577735596973357857e-01,-2.436365722371898745e-01
1.854370874174835038e+01,3.171552314878055279e-02,-6.052414351637284140e-01,9.131740826353161589e-02,-2.311153902394414428e-01,-3.796245296720899276e-01
1.854770954190838239e+01,2.929229463173593090e-02,-6.061127273061123200e-01,9.083273402202368674e-02,-2.044412867454087068e-01,3.655098262283219546e-01
1.855171034206841441e+01,2.686579383487727041e-02,-6.068772779186856203e-01,9.033259680894288601e-02,-1.777561376952902505e-01,6.184925154444489981e-02
1.855571114222844642e+01,2.443644779807514766e-02,-6.075350525738617558e-01,8.981709546471303152e-02,-1.510648240614247406e-01,8.506771128605145060e-02
1.855971194238847843e+01,2.200468369531850127e-02,-6.080860364179060396e-01,8.928633145931619275e-02,-1.243722189959917679e-01,1.071697957824250813e-01
1.856371274254851045e+01,1.957092873643136860e-02,-6.085302340538290000e-01,8.874040885905881693e-02,-9.768318648160626005e-02,-3.016642771184803173e-01
1.856771354270854246e+01,1.713561018861903609e-02,-6.088676694627650487e-01,8.817943432640755475e-02,-7.100258128346399744e-02,-2.226800206311307373e-01
1.857171434286857448e+01,1.469915522059028756e-02,-6.090983860661971505e-01,8.760351709130528852e-02,-4.433524693092710800e-02,-8.059957928067609800e-02
1.857571514302860649e+01,1.226199065625163849e-02,-6.092224465834976677e-01,8.701276888125240860e-02,-1.768601277166281793e-02,-3.539384754676074274e-01
1.857971594318863851e+01,9.824542973723260353e-03,-6.092399330311131234e-01,8.640730392100459678e-02,8.940306331149991403e-03,-1.717775437756338119e-01
1.858371674334867052e+01,7.387238305338985830e-03,-6.091509467225642016e-01,8.578723893257292343e-02,3.553891028550686115e-02,2.015183705872419240e-01
1.858771754350870253e+01,4.950502384950375249e-03,-6.089556081577619517e-01,8.515269311320210199e-02,6.210501459592934065e-02,-3.649120089745238049e-01
1.859171834366873455e+01,2.514760495225329927e-03,-6.086540568951360752e-01,8.450378811410584612e-02,8.863385117663447055e-02,-9.144510126006899497e-02
1.859571914382876656e+01,8.043730951935289947e-05,-6.082464515564688368e-01,8.384064800353287217e-02,1.151206703466146619e-01,9.429651450442409766e-02
1.859971994398879858e+01,-2.352043253506115247e-03,-6.077329696745531473e-01,8.316339921808986457e-02,1.415607426355963705e-01,1.220841001342100884e-01
1.860372074414883059e+01,-4.782258030689306300e-03,-6.071138076919623261e-01,8.247217056243921762e-02,1.679493590453637886e-01,1.606768916233850264e-01
1.860772154430886260e+01,-7.209784668290843135e-03,-6.063891808628042446e-01,8.176709318797037440e-02,1.942818318560942392e-01,4.082779778469772247e-02
1.861172234446889462e+01,-9.634201624522855528e-03,-6.055593231834507373e-01,8.104830058880423127e-02,2.205534948699421627e-01,4.018211397997146772e-01
1.861572314462892663e+01,-1.205508835028096248e-02,-6.046244872538796278e-01,8.031592854474832455e-02,2.467597055743448453e-01,-2.268116777972472575e-01
1.861972394478895865e+01,-1.447202542048611242e-02,-6.035849441319451891e-01,7.957011507570536935e-02,2.728958467547598632e-01,3.554576577418518957e-01
1.862372474494899066e+01,-1.688459453431312429e-02,-6.024409833330400810e-01,7.881100044158573237e-02,2.989573267058150408e-01,-4.553350763361385667e-03
1.862772554510902268e+01,-1.929237859068945460e-02,-6.011929126820944047e-01,7.803872711074277824e-02,3.249395802138474454e-01,1.789040440178263081e-01
1.863172634526905469e+01,-2.169496163345038808e-02,-5.998410583133299001e-01,7.725343977705263765e-02,3.508380681448426963e-01,3.353597312242992956e-01
1.863572714542908670e+01,-2.409192907196480021e-02,-5.983857644261734166e-01,7.645528528151278314e-02,3.766482799657537850e-01,6.978800798404918293e-01
1.863972794558911872e+01,-2.648286781916841734e-02,-5.968273931011274236e-01,7.564441256030990379e-02,4.023657353688803173e-01,2.192250822980889025e-01
1.864372874574915073e+01,-2.886736629156382711e-02,-5.951663242997701220e-01,7.482097264482000243e-02,4.279859844275565317e-01,1.374650246622995953e-01
1.864772954590918275e+01,-3.124501444803255701e-02,-5.934029557813096378e-01,7.398511864405894756e-02,4.535046081415594621e-01,6.479808520694848584e-01
1.865173034606921476e+01,-3.361540382503808155e-02,-5.915377029123816133e-01,7.313700572140462153e-02,4.789172189008497615e-01,4.615190849192643552e-01
1.865573114622924678e+01,-3.597812753936075608e-02,-5.895709987089114978e-01,7.227679109888215936e-02,5.042194606469002638e-01,5.061232107808267822e-01
1.865973194638927879e+01,-3.833278059185028092e-02,-5.875032933603917540e-01,7.140463393293691730e-02,5.294070121700701348e-01,6.411390587670559027e-01
1.866373274654931080e+01,-4.067895988497023663e-02,-5.853350541988726619e-01,7.052069530697803457e-02,5.544755873882198927e-01,7.547461029525195375e-01
1.866773354670934282e+01,-4.301626422279803547e-02,-5.830667656989620973e-01,6.962513823137840563e-02,5.794209354294308500e-01,6.107997015295982823e-01
1.867173434686937483e+01,-4.534429437602710555e-02,-5.806989293020230480e-01,6.871812760994369662e-02,6.042388413643809963e-01,1.810338291935512101e-01
1.867573514702940685e+01,-4.766265306594987677e-02,-5.782320632818084283e-01,6.779983023596913849e-02,6.289251260501806939e-01,5.871493505174580907e-01
1.867973594718943886e+01,-4.997094502517795273e-02,-5.756667027316247909e-01,6.687041477468808059e-02,6.534756468339363300e-01,6.571853587818442533e-01
1.868373674734947087e+01,-5.226877728762623077e-02,-5.730033989968731367e-01,6.593005163038107019e-02,6.778863005982731504e-01,4.454098989298251876e-01
1.868773754750950289e+01,-5.455575919481062824e-02,-5.702427196611207227e-01,6.497891294335912671e-02,7.021530238427968751e-01,4.965492032334311023e-01
1.869173834766953490e+01,-5.683150239584804780e-02,-5.673852485461009509e-01,6.401717258996385274e-02,7.262717926869322049e-01,8.535234827979140126e-01
1.869573914782956692e+01,-5.909562088696639071e-02,-5.644315855897469314e-01,6.304500615992034152e-02,7.502386232582087811e-01,7.988363887410854236e-01
1.869973994798959893e+01,-6.134773106337961662e-02,-5.613823465062646179e-01,6.206259091287134183e-02,7.740495721426724485e-01,5.921966981794772877e-01
1.870374074814963095e+01,-6.358745163780923915e-02,-5.582381630784958304e-01,6.107010583107998908e-02,7.977007355337127903e-01,9.100276003294194282e-01
1.870774154830966296e+01,-6.581440400283371239e-02,-5.549996823448886119e-01,6.006773143730482351e-02,8.211882529226770533e-01,8.477354041688180963e-01
1.871174234846969497e+01,-6.802821226074953764e-02,-5.516675665227438463e-01,5.905564977893827672e-02,8.445083073385337702e-01,5.851705881733048065e-01
1.871574314862972699e+01,-7.022850322357118702e-02,-5.482424930082150372e-01,5.803404442800669943e-02,8.676571252678614288e-01,8.122561566798406352e-01
1.871974394878975900e+01,-7.241490641390735394e-02,-5.447251543734127344e-01,5.700310048062517260e-02,8.906309765698114944e-01,6.269396878242075033e-01
1.872374474894979102e+01,-7.458705418245933916e-02,-5.411162578802625189e-01,5.596300447547580131e-02,9.134261755247159442e-01,7.398637845427380455e-01
1.872774554910982303e+01,-7.674458154313583413e-02,-5.374165258195769956e-01,5.491394448038837417e-02,9.360390789991704930e-01,9.959430878566108980e-01
