t,v,q_eff,p_pol,dv_dt,dv_dt_noisy
1.269553910782156336e+01,9.967093705154852490e-01,3.336984906344743762e-01,3.994724758166542378e-01,-4.986981236465570788e-06,1.376969018665213235e-02
1.269853970794158826e+01,9.967093555626481693e-01,3.336984945399071312e-01,3.994724757753272404e-01,-4.972796347715857657e-06,1.825702606597988430e-03
1.270154030806161138e+01,9.967093406523120924e-01,3.336984984352746597e-01,3.994724757269833004e-01,-4.958649740607889989e-06,8.890817572542328295e-03
1.270454090818163628e+01,9.967093257843679943e-01,3.336985023206005541e-01,3.994724756716552805e-01,-4.944541321050266447e-06,2.740448083116428599e-03
1.270754150830165941e+01,9.967093109587067401e-01,3.336985061959084065e-01,3.994724756093760432e-01,-4.930470994923830119e-06,-1.565110388932852269e-03
1.271054210842168430e+01,9.967092961752197500e-01,3.336985100612218647e-01,3.994724755401782845e-01,-4.916438668692291181e-06,-8.289528640038745094e-03
1.271354270854170743e+01,9.967092814337983331e-01,3.336985139165644099e-01,3.994724754640947562e-01,-4.902444248638948565e-06,-6.102898264390571766e-03
1.271654330866173233e+01,9.967092667343343537e-01,3.336985177619595788e-01,3.994724753811581541e-01,-4.888487641796501748e-06,1.565642168406363192e-03
1.271954390878175545e+01,9.967092520767194541e-01,3.336985215974307972e-01,3.994724752914011745e-01,-4.874568754406616300e-06,5.307225640057700901e-03
1.272254450890178035e+01,9.967092374608457206e-01,3.336985254230014908e-01,3.994724751948563468e-01,-4.860687493890569755e-06,-2.032851004479221610e-02
1.272554510902180347e+01,9.967092228866053505e-01,3.336985292386949742e-01,3.994724750915562561e-01,-4.846843767086772559e-06,-3.148187114002632628e-03
1.272854570914182837e+01,9.967092083538906522e-01,3.336985330445346176e-01,3.994724749815334874e-01,-4.833037481291602155e-06,6.737241842961549237e-03
1.273154630926185149e+01,9.967091938625942671e-01,3.336985368405436803e-01,3.994724748648204593e-01,-4.819268543995725018e-06,-7.006885049382449542e-04
1.273454690938187461e+01,9.967091794126089477e-01,3.336985406267454213e-01,3.994724747414496457e-01,-4.805536862967363376e-06,-1.017455330828691967e-02
1.273754750950189951e+01,9.967091650038276684e-01,3.336985444031630443e-01,3.994724746114534653e-01,-4.791842345780450430e-06,-9.293593801358286319e-03
1.274054810962192263e+01,9.967091506361435149e-01,3.336985481698196421e-01,3.994724744748642808e-01,-4.778184900411375224e-06,1.764766545657401806e-02
1.274354870974194753e+01,9.967091363094497947e-01,3.336985519267384181e-01,3.994724743317143445e-01,-4.764564435072449200e-06,-1.514728724475624885e-02
1.274654930986197066e+01,9.967091220236400373e-01,3.336985556739424097e-01,3.994724741820360192e-01,-4.750980857809450342e-06,-2.559601366910697028e-03
1.274954990998199555e+01,9.967091077786078834e-01,3.336985594114545983e-01,3.994724740258615014e-01,-4.737434077251023723e-06,9.012816518058327023e-03
1.275255051010201868e+01,9.967090935742471958e-01,3.336985631392980212e-01,3.994724738632229877e-01,-4.723924001942547690e-06,-1.923495856004138471e-02
1.275555111022204358e+01,9.967090794104521700e-01,3.336985668574955488e-01,3.994724736941526744e-01,-4.710450540595934044e-06,7.450188467542653847e-03
1.275855171034206670e+01,9.967090652871168910e-01,3.336985705660702184e-01,3.994724735186826470e-01,-4.697013602047994674e-06,-1.484578719200349561e-02
1.276155231046209160e+01,9.967090512041358874e-01,3.336985742650447895e-01,3.994724733368449909e-01,-4.683613095718408559e-06,1.077658412421660973e-02
1.276455291058211472e+01,9.967090371614037991e-01,3.336985779544421327e-01,3.994724731486717362e-01,-4.670248930693787770e-06,2.733155972504331191e-02
1.276755351070213962e+01,9.967090231588152660e-01,3.336985816342849520e-01,3.994724729541949126e-01,-4.656921016296666771e-06,-1.184012048292379729e-02
1.277055411082216274e+01,9.967090091962654830e-01,3.336985853045960626e-01,3.994724727534463837e-01,-4.643629262196524721e-06,-8.168925961202348852e-06
1.277355471094218764e+01,9.967089952736495340e-01,3.336985889653981130e-01,3.994724725464581794e-01,-4.630373578090596354e-06,4.339593844742640517e-03
1.277655531106221076e+01,9.967089813908628360e-01,3.336985926167137517e-01,3.994724723332620520e-01,-4.617153874120205614e-06,-5.037963000438469043e-03
1.277955591118223566e+01,9.967089675478009170e-01,3.336985962585656273e-01,3.994724721138899204e-01,-4.603970060162998479e-06,6.126645776150450341e-03
1.278255651130225878e+01,9.967089537443594160e-01,3.336985998909762219e-01,3.994724718883735926e-01,-4.590822046388054467e-06,-6.465360235429399791e-03
1.278555711142228368e+01,9.967089399804344163e-01,3.336986035139681284e-01,3.994724716567447098e-01,-4.577709743339153370e-06,-4.997892134291960671e-03
1.278855771154230681e+01,9.967089262559218898e-01,3.336986071275638288e-01,3.994724714190350245e-01,-4.564633061643341705e-06,-7.511306241957126789e-03
1.279155831166233170e+01,9.967089125707182529e-01,3.336986107317857497e-01,3.994724711752762891e-01,-4.551591912149710595e-06,1.325834371102002499e-04
1.279455891178235483e+01,9.967088989247199216e-01,3.336986143266563176e-01,3.994724709254999784e-01,-4.538586205332650891e-06,5.387099405772155687e-03
1.279755951190237973e+01,9.967088853178235341e-01,3.336986179121978480e-01,3.994724706697377892e-01,-4.525615852624120805e-06,1.036705191182657297e-02
1.280056011202240285e+01,9.967088717499259509e-01,3.336986214884326007e-01,3.994724704080212518e-01,-4.512680765123011639e-06,-4.507151132010072401e-04
1.280356071214242775e+01,9.967088582209243652e-01,3.336986250553829469e-01,3.994724701403818412e-01,-4.499780854386181694e-06,-1.008417257839460367e-02
1.280656131226245087e+01,9.967088447307157484e-01,3.336986286130710910e-01,3.994724698668510321e-01,-4.486916031679055727e-06,-4.213279517935410168e-03
1.280956191238247577e+01,9.967088312791977378e-01,3.336986321615192375e-01,3.994724695874602438e-01,-4.474086209169114703e-06,-4.540785957100858944e-03
1.281256251250249889e+01,9.967088178662678599e-01,3.336986357007494242e-01,3.994724693022408402e-01,-4.461291298551994799e-06,-3.307302524079677036e-03
1.281556311262252379e+01,9.967088044918238632e-01,3.336986392307839111e-01,3.994724690112241849e-01,-4.448531211620476711e-06,6.429777627825115048e-03
1.281856371274254691e+01,9.967087911557637181e-01,3.336986427516446252e-01,3.994724687144415309e-01,-4.435805860875108309e-06,-8.091685879635130297e-04
1.282156431286257181e+01,9.967087778579857282e-01,3.336986462633536599e-01,3.994724684119241864e-01,-4.423115158899704191e-06,1.507442763311459075e-03
1.282456491298259493e+01,9.967087645983879751e-01,3.336986497659329420e-01,3.994724681037034042e-01,-4.410459017750723021e-06,1.071361037304843734e-03
1.282756551310261983e+01,9.967087513768692064e-01,3.336986532594045096e-01,3.994724677898102705e-01,-4.397837350608724272e-06,-3.552765794506267680e-04
1.283056611322264295e+01,9.967087381933280588e-01,3.336986567437901230e-01,3.994724674702759271e-01,-4.385250070043644754e-06,-4.192450188420835701e-03
1.283356671334266785e+01,9.967087250476635019e-01,3.336986602191117091e-01,3.994724671451315157e-01,-4.372697089263799519e-06,7.815225485262092958e-03
1.283656731346269098e+01,9.967087119397745054e-01,3.336986636853910282e-01,3.994724668144080670e-01,-4.360178321533014767e-06,-3.873238789321135781e-04
1.283956791358271587e+01,9.967086988695604832e-01,3.336986671426499518e-01,3.994724664781366119e-01,-4.347693680170627850e-06,-6.324162425574142692e-04
1.284256851370273900e+01,9.967086858369208491e-01,3.336986705909100737e-01,3.994724661363481255e-01,-4.335243078773531877e-06,-1.073537597921118796e-02
1.284556911382276390e+01,9.967086728417552388e-01,3.336986740301931542e-01,3.994724657890734720e-01,-4.322826430799842079e-06,-6.585760332052170013e-03
1.284856971394278702e+01,9.967086598839633993e-01,3.336986774605207873e-01,3.994724654363436267e-01,-4.310443650457074227e-06,-5.557564422252177748e-03
1.285157031406281192e+01,9.967086469634455215e-01,3.336986808819146222e-01,3.994724650781893427e-01,-4.298094651675188338e-06,6.096094511054745216e-03
1.285457091418283504e+01,9.967086340801016853e-01,3.336986842943961973e-01,3.994724647146415397e-01,-4.285779348647822395e-06,-1.714286869396584520e-02
1.285757151430285994e+01,9.967086212338323037e-01,3.336986876979869954e-01,3.994724643457308599e-01,-4.273497655610247747e-06,7.668313449696074167e-03
1.286057211442288306e+01,9.967086084245380118e-01,3.336986910927084993e-01,3.994724639714881675e-01,-4.261249487186313800e-06,1.571233800134988435e-03
1.286357271454290796e+01,9.967085956521196666e-01,3.336986944785821918e-01,3.994724635919439937e-01,-4.249034758374570231e-06,-6.792195270506097560e-03
1.286657331466293108e+01,9.967085829164780142e-01,3.336986978556293892e-01,3.994724632071290915e-01,-4.236853383590699629e-06,-8.217258357793440562e-03
1.286957391478295598e+01,9.967085702175142448e-01,3.336987012238714634e-01,3.994724628170740477e-01,-4.224705278152440791e-06,5.374192706952036699e-03
1.287257451490297910e+01,9.967085575551297705e-01,3.336987045833297305e-01,3.994724624218093934e-01,-4.212590357141610120e-06,2.426972571860465562e-03
1.287557511502300400e+01,9.967085449292260035e-01,3.336987079340254514e-01,3.994724620213656596e-01,-4.200508536014724292e-06,-1.953964433552485974e-02
1.287857571514302713e+01,9.967085323397048002e-01,3.336987112759798313e-01,3.994724616157733221e-01,-4.188459730200544406e-06,-6.632888291458621105e-03
1.288157631526305202e+01,9.967085197864679058e-01,3.336987146092140200e-01,3.994724612050628565e-01,-4.176443855391509530e-06,-8.899840907486767164e-03
1.288457691538307515e+01,9.967085072694173986e-01,3.336987179337492226e-01,3.994724607892645718e-01,-4.164460827363325457e-06,-4.560418282529386932e-04
1.288757751550310005e+01,9.967084947884556900e-01,3.336987212496064781e-01,3.994724603684089437e-01,-4.152510562488442858e-06,-6.102008743841140503e-03
1.289057811562312317e+01,9.967084823434849694e-01,3.336987245568068805e-01,3.994724599425261702e-01,-4.140592976542567527e-06,4.846010539140557273e-03
1.289357871574314807e+01,9.967084699344080923e-01,3.336987278553714131e-01,3.994724595116466159e-01,-4.128707986217339254e-06,-4.960324958704697557e-03
1.289657931586317119e+01,9.967084575611276920e-01,3.336987311453210037e-01,3.994724590758004790e-01,-4.116855507677041892e-06,-2.503980485791617271e-03
1.289957991598319609e+01,9.967084452235469572e-01,3.336987344266766908e-01,3.994724586350179574e-01,-4.105035457849237623e-06,1.265988231369469946e-02
1.290258051610321921e+01,9.967084329215689653e-01,3.336987376994592358e-01,3.994724581893291937e-01,-4.093247753592099691e-06,-2.149399853651561953e-03
1.290558111622324411e+01,9.967084206550970160e-01,3.336987409636895108e-01,3.994724577387643305e-01,-4.081492311666656825e-06,-4.728490253803421112e-03
1.290858171634326723e+01,9.967084084240348529e-01,3.336987442193883324e-01,3.994724572833533438e-01,-4.069769049583338294e-06,6.157084173990489935e-04
1.291158231646329213e+01,9.967083962282861087e-01,3.336987474665764619e-01,3.994724568231263762e-01,-4.058077884477873098e-06,-1.274115614531983083e-02
1.291458291658331525e+01,9.967083840677548601e-01,3.336987507052746049e-01,3.994724563581133481e-01,-4.046418733971712811e-06,-1.573529482910689808e-02
1.291758351670334015e+01,9.967083719423449617e-01,3.336987539355034671e-01,3.994724558883442911e-01,-4.034791515505897763e-06,-9.215875378294632002e-05
1.292058411682336327e+01,9.967083598519609344e-01,3.336987571572835876e-01,3.994724554138489592e-01,-4.023196147145968737e-06,-5.707696492818358121e-03
1.292358471694338817e+01,9.967083477965071880e-01,3.336987603706356720e-01,3.994724549346573839e-01,-4.011632546915833153e-06,-1.411862533904723049e-02
1.292658531706341130e+01,9.967083357758884654e-01,3.336987635755801485e-01,3.994724544507992636e-01,-4.000100632908787368e-06,9.386711486982128941e-03
1.292958591718343619e+01,9.967083237900096204e-01,3.336987667721376116e-01,3.994724539623044635e-01,-3.988600323481805709e-06,6.959007545180534958e-03
1.293258651730345932e+01,9.967083118387756180e-01,3.336987699603285451e-01,3.994724534692026263e-01,-3.977131536853084626e-06,2.331480822447265164e-03
1.293558711742348422e+01,9.967082999220917561e-01,3.336987731401732660e-01,3.994724529715236172e-01,-3.965694192031854470e-06,-5.251982910982872128e-03
1.293858771754350734e+01,9.967082880398635547e-01,3.336987763116921468e-01,3.994724524692969125e-01,-3.954288207846934355e-06,-1.928468200730979604e-03
1.294158831766353224e+01,9.967082761919964229e-01,3.336987794749056713e-01,3.994724519625522663e-01,-3.942913503085510030e-06,-5.697025554689455484e-03
1.294458891778355536e+01,9.967082643783963247e-01,3.336987826298339899e-01,3.994724514513192104e-01,-3.931569996978856452e-06,8.629800999999296882e-03
1.294758951790358026e+01,9.967082525989691133e-01,3.336987857764974197e-01,3.994724509356272768e-01,-3.920257608813759731e-06,-1.434023111843759496e-02
1.295059011802360338e+01,9.967082408536210858e-01,3.336987889149161113e-01,3.994724504155059419e-01,-3.908976258140683946e-06,2.733676224734803671e-03
1.295359071814362828e+01,9.967082291422585394e-01,3.336987920451103262e-01,3.994724498909847377e-01,-3.897725864759893355e-06,1.896463769749325999e-04
1.295659131826365140e+01,9.967082174647879933e-01,3.336987951671001595e-01,3.994724493620929739e-01,-3.886506348083074158e-06,-1.130168735404180752e-02
1.295959191838367630e+01,9.967082058211161888e-01,3.336987982809055953e-01,3.994724488288601272e-01,-3.875317628479479914e-06,6.190343182076164102e-03
1.296259251850369942e+01,9.967081942111500892e-01,3.336988013865467839e-01,3.994724482913154517e-01,-3.864159625915908336e-06,-3.393930668869910711e-03
1.296559311862372432e+01,9.967081826347967688e-01,3.336988044840437095e-01,3.994724477494883130e-01,-3.853032260803246345e-06,1.869267705354975967e-02
1.296859371874374744e+01,9.967081710919635240e-01,3.336988075734163561e-01,3.994724472034078544e-01,-3.841935453288702895e-06,1.174016207145012203e-02
1.297159431886377234e+01,9.967081595825577622e-01,3.336988106546845412e-01,3.994724466531033857e-01,-3.830869124560321026e-06,-5.526238359664070168e-04
1.297459491898379547e+01,9.967081481064872239e-01,3.336988137278681932e-01,3.994724460986040504e-01,-3.819833194973476509e-06,-3.758359029796782408e-03
1.297759551910382037e+01,9.967081366636597606e-01,3.336988167929871296e-01,3.994724455399389917e-01,-3.808827585716212383e-06,-6.816218132485983745e-03
1.298059611922384349e+01,9.967081252539833347e-01,3.336988198500611680e-01,3.994724449771372421e-01,-3.797852217823916021e-06,-7.206040549580251461e-03
1.298359671934386839e+01,9.967081138773661309e-01,3.336988228991100147e-01,3.994724444102278338e-01,-3.786907012595652766e-06,3.155073115471119204e-03
1.298659731946389151e+01,9.967081025337167777e-01,3.336988259401534318e-01,3.994724438392399102e-01,-3.775991891608043716e-06,-1.432902949841510440e-02
1.298959791958391641e+01,9.967080912229435707e-01,3.336988289732110147e-01,3.994724432642022816e-01,-3.765106776437709968e-06,9.712308758729849140e-03
1.299259851970393953e+01,9.967080799449555828e-01,3.336988319983024143e-01,3.994724426851439247e-01,-3.754251588855561650e-06,6.983839557803263147e-03
1.299559911982396443e+01,9.967080686996615535e-01,3.336988350154472260e-01,3.994724421020937610e-01,-3.743426250826797919e-06,-1.339076244145897751e-03
1.299859971994398755e+01,9.967080574869706666e-01,3.336988380246649899e-01,3.994724415150806007e-01,-3.732630684455395809e-06,7.497095524702097370e-03
1.300160032006401245e+01,9.967080463067923279e-01,3.336988410259751348e-01,3.994724409241332541e-01,-3.721864812081254748e-06,2.297503049553873203e-02
1.300460092018403557e+01,9.967080351590360543e-01,3.336988440193972005e-01,3.994724403292804760e-01,-3.711128556030396375e-06,2.967429616702164322e-03
1.300760152030406047e+01,9.967080240436115846e-01,3.336988470049505606e-01,3.994724397305509656e-01,-3.700421839142320479e-06,1.719074850631283763e-02
1.301060212042408359e+01,9.967080129604286576e-01,3.336988499826545329e-01,3.994724391279734221e-01,-3.689744583978971093e-06,-2.935841462958001594e-03
1.301360272054410849e+01,9.967080019093975674e-01,3.336988529525284908e-01,3.994724385215764895e-01,-3.679096713740670488e-06,-6.063071237992124010e-03
